facility_id,facility_name.x,city,state,count,descriptions,facility_name.y,Site Category,Site Subcategory,County,State,Address,City,ZIP,Rural Status,Longitude,Latitude
241345,MAYO CLINIC HEALTH SYSTEM-WASECA,WASECA,MN,1,"MEDICAL SCREENING EXAM ,",MAYO CLINIC HEALTH SYSTEM-WASECA,Hospital,Critical Access Hospitals,Waseca County,MN,501 State St N,Waseca,56093-2811,Yes,-93.50731933,44.08174039
241345,MAYO CLINIC HEALTH SYSTEM-WASECA,WASECA,MN,1,"APPROPRIATE TRANSFER ,",MAYO CLINIC HEALTH SYSTEM-WASECA,Hospital,Critical Access Hospitals,Waseca County,MN,501 State St N,Waseca,56093-2811,Yes,-93.50731933,44.08174039
241365,SWIFT COUNTY BENSON HEALTH SERVICES,BENSON,MN,2,"COMPLIANCE WITH 489.24 ,",SWIFT COUNTY BENSON HEALTH SERVICES,Hospital,Critical Access Hospitals,Swift County,MN,1815 Wisconsin Ave,Benson,56215-1653,Yes,-95.6082991,45.31467296
241365,SWIFT COUNTY BENSON HEALTH SERVICES,BENSON,MN,2,"MEDICAL SCREENING EXAM ,",SWIFT COUNTY BENSON HEALTH SERVICES,Hospital,Critical Access Hospitals,Swift County,MN,1815 Wisconsin Ave,Benson,56215-1653,Yes,-95.6082991,45.31467296
241365,SWIFT COUNTY BENSON HEALTH SERVICES,BENSON,MN,2,"EMERGENCY ROOM LOG ,",SWIFT COUNTY BENSON HEALTH SERVICES,Hospital,Critical Access Hospitals,Swift County,MN,1815 Wisconsin Ave,Benson,56215-1653,Yes,-95.6082991,45.31467296
250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,MS,1,"MEDICAL SCREENING EXAM ,",OCH REGIONAL MEDICAL CENTER,Hospital,Short Term,Oktibbeha County,MS,PO BOX 1506,Starkville,39760-1506,Yes,-88.84168003,33.44847999
250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,MS,1,"STABILIZING TREATMENT ,",OCH REGIONAL MEDICAL CENTER,Hospital,Short Term,Oktibbeha County,MS,PO BOX 1506,Starkville,39760-1506,Yes,-88.84168003,33.44847999
250084,MERIT HEALTH NATCHEZ,NATCHEZ,MS,1,"COMPLIANCE WITH 489.24 ,",MERIT HEALTH NATCHEZ,Hospital,Short Term,Adams County,MS,52 Sgt Prentiss Dr,Natchez,39120,Yes,-91.39045705,31.52732679
250084,MERIT HEALTH NATCHEZ,NATCHEZ,MS,1,"MEDICAL SCREENING EXAM ,",MERIT HEALTH NATCHEZ,Hospital,Short Term,Adams County,MS,52 Sgt Prentiss Dr,Natchez,39120,Yes,-91.39045705,31.52732679
250084,MERIT HEALTH NATCHEZ,NATCHEZ,MS,1,"STABILIZING TREATMENT ,",MERIT HEALTH NATCHEZ,Hospital,Short Term,Adams County,MS,52 Sgt Prentiss Dr,Natchez,39120,Yes,-91.39045705,31.52732679
250104,ANDERSON REGIONAL MEDICAL CENTER,MERIDIAN,MS,1,"COMPLIANCE WITH 489.24 ,",ANDERSON REGIONAL MEDICAL CENTER,Hospital,Short Term,Lauderdale County,MS,2124 14th St,Meridian,39301-4040,Yes,-88.69952898,32.37280801
250104,ANDERSON REGIONAL MEDICAL CENTER,MERIDIAN,MS,1,"MEDICAL SCREENING EXAM ,",ANDERSON REGIONAL MEDICAL CENTER,Hospital,Short Term,Lauderdale County,MS,2124 14th St,Meridian,39301-4040,Yes,-88.69952898,32.37280801
250104,ANDERSON REGIONAL MEDICAL CENTER,MERIDIAN,MS,1,"STABILIZING TREATMENT ,",ANDERSON REGIONAL MEDICAL CENTER,Hospital,Short Term,Lauderdale County,MS,2124 14th St,Meridian,39301-4040,Yes,-88.69952898,32.37280801
251326,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,PRENTISS,MS,1,"MEDICAL SCREENING EXAM ,",JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,Hospital,Critical Access Hospitals,Jefferson Davis County,MS,1102 Rose St,Prentiss,39474-5200,Yes,-89.87261062,31.59422954
260005,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,SAINT CHARLES,MO,1,"RECIPIENT HOSPITAL RESPONSIBILITIES ,",SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,Hospital,Short Term,St. Charles County,MO,300 1st Capitol Dr,Saint Charles,63301-2844,No,-90.48396467,38.78023236
260059,MERCY HOSPITAL LEBANON,LEBANON,MO,1,"STABILIZING TREATMENT ,",MERCY HOSPITAL LEBANON,Hospital,Short Term,Laclede County,MO,100 Hospital Dr,Lebanon,65536-9210,Yes,-92.63572662,37.68159045
260102,UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,KANSAS CITY,MO,1,"MEDICAL SCREENING EXAM ,",UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,Hospital,Short Term,Jackson County,MO,7900 Lees Summit Rd,Kansas City,64139-1236,No,-94.39498098,38.972777
260102,UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,KANSAS CITY,MO,1,"EMERGENCY ROOM LOG ,",UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,Hospital,Short Term,Jackson County,MO,7900 Lees Summit Rd,Kansas City,64139-1236,No,-94.39498098,38.972777
260116,PARKLAND HEALTH CENTER - WEBER ROAD,FARMINGTON,MO,1,"COMPLIANCE WITH 489.24 ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260116,PARKLAND HEALTH CENTER - WEBER ROAD,FARMINGTON,MO,1,"APPROPRIATE TRANSFER ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260116,PARKLAND HEALTH CENTER - WEBER ROAD,FARMINGTON,MO,1,"EMERGENCY ROOM LOG ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260175,GOLDEN VALLEY MEMORIAL HOSPITAL,CLINTON,MO,1,"EMERGENCY ROOM LOG ,",GOLDEN VALLEY MEMORIAL HOSPITAL,Hospital,Short Term,Henry County,MO,1600 N 2nd St,Clinton,64735-1192,Yes,-93.77088936,38.3899577
261334,I-70 COMMUNITY HOSPITAL,SWEET SPRINGS,MO,1,"COMPLIANCE WITH 489.24 ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261334,I-70 COMMUNITY HOSPITAL,SWEET SPRINGS,MO,1,"MEDICAL SCREENING EXAM ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271314,DEER LODGE MEDICAL CENTER,DEER LODGE,MT,1,"MEDICAL SCREENING EXAM ,",DEER LODGE MEDICAL CENTER,Hospital,Critical Access Hospitals,Powell County,MT,1100 Hollenbeck Ln,Deer Lodge,59722-2317,Yes,-112.72594825,46.41350124
271328,MARIAS MEDICAL CENTER,SHELBY,MT,1,"MEDICAL SCREENING EXAM ,",MARIAS MEDICAL CENTER,Hospital,Critical Access Hospitals,Toole County,MT,640 Park Ave,Shelby,59474-1663,Yes,-111.85048411,48.50954856
271333,BILLINGS CLINIC BROADWATER,TOWNSEND,MT,1,"MEDICAL SCREENING EXAM ,",BILLINGS CLINIC BROADWATER,Hospital,Critical Access Hospitals,Broadwater County,MT,110 N Oak St,Townsend,59644-2306,Yes,-111.51661522,46.32167049
271338,BIG HORN HOSPITAL,HARDIN,MT,1,"APPROPRIATE TRANSFER ,",BIG HORN HOSPITAL,Hospital,Critical Access Hospitals,Big Horn County,MT,17 N Miles Ave,Hardin,59034-2323,Yes,-107.61696779,45.72888529
271344,SIDNEY HEALTH CENTER,SIDNEY,MT,1,"EMERGENCY ROOM LOG ,",SIDNEY HEALTH CENTER,Hospital,Critical Access Hospitals,Richland County,MT,216 14th Ave SW,Sidney,59270-3519,Yes,-104.17412612,47.71425284
271344,SIDNEY HEALTH CENTER,SIDNEY,MT,1,"MEDICAL SCREENING EXAM ,",SIDNEY HEALTH CENTER,Hospital,Critical Access Hospitals,Richland County,MT,216 14th Ave SW,Sidney,59270-3519,Yes,-104.17412612,47.71425284
271344,SIDNEY HEALTH CENTER,SIDNEY,MT,1,"STABILIZING TREATMENT ,",SIDNEY HEALTH CENTER,Hospital,Critical Access Hospitals,Richland County,MT,216 14th Ave SW,Sidney,59270-3519,Yes,-104.17412612,47.71425284
271344,SIDNEY HEALTH CENTER,SIDNEY,MT,1,"APPROPRIATE TRANSFER ,",SIDNEY HEALTH CENTER,Hospital,Critical Access Hospitals,Richland County,MT,216 14th Ave SW,Sidney,59270-3519,Yes,-104.17412612,47.71425284
280032,MARY LANNING HEALTHCARE,HASTINGS,NE,1,"COMPLIANCE WITH 489.24 ,",MARY LANNING HEALTHCARE,Hospital,Short Term,Adams County,NE,715 N Saint Joseph Ave,Hastings,68901-4451,Yes,-98.38750936,40.58976954
280032,MARY LANNING HEALTHCARE,HASTINGS,NE,1,"APPROPRIATE TRANSFER ,",MARY LANNING HEALTHCARE,Hospital,Short Term,Adams County,NE,715 N Saint Joseph Ave,Hastings,68901-4451,Yes,-98.38750936,40.58976954
281300,HARLAN COUNTY HEALTH SYSTEM,ALMA,NE,1,"MEDICAL SCREENING EXAM ,",HARLAN COUNTY HEALTH SYSTEM,Hospital,Critical Access Hospitals,Harlan County,NE,PO BOX 836,Alma,68920-0836,Yes,-99.35770996,40.11594999
281307,SAUNDERS MEDICAL CENTER,WAHOO,NE,1,"COMPLIANCE WITH 489.24 ,",SAUNDERS MEDICAL CENTER,Hospital,Critical Access Hospitals,Saunders County,NE,1760 County Road J,Wahoo,68066-4152,Yes,-96.63581901,41.19348299
281307,SAUNDERS MEDICAL CENTER,WAHOO,NE,1,"MEDICAL SCREENING EXAM ,",SAUNDERS MEDICAL CENTER,Hospital,Critical Access Hospitals,Saunders County,NE,1760 County Road J,Wahoo,68066-4152,Yes,-96.63581901,41.19348299
281312,GENOA COMMUNITY HOSPITAL,GENOA,NE,1,"COMPLIANCE WITH 489.24 ,",GENOA COMMUNITY HOSPITAL,Hospital,Critical Access Hospitals,Nance County,NE,PO BOX 310,Genoa,68640-0310,Yes,-97.74449996,41.45429999
281312,GENOA COMMUNITY HOSPITAL,GENOA,NE,1,"EMERGENCY ROOM LOG ,",GENOA COMMUNITY HOSPITAL,Hospital,Critical Access Hospitals,Nance County,NE,PO BOX 310,Genoa,68640-0310,Yes,-97.74449996,41.45429999
281312,GENOA COMMUNITY HOSPITAL,GENOA,NE,1,"MEDICAL SCREENING EXAM ,",GENOA COMMUNITY HOSPITAL,Hospital,Critical Access Hospitals,Nance County,NE,PO BOX 310,Genoa,68640-0310,Yes,-97.74449996,41.45429999
281323,CHI HEALTH SCHUYLER,SCHUYLER,NE,1,"COMPLIANCE WITH 489.24 ,",CHI HEALTH SCHUYLER,Hospital,Critical Access Hospitals,Colfax County,NE,104 W 17th St,Schuyler,68661-1304,Yes,-97.06074084,41.45461997
281323,CHI HEALTH SCHUYLER,SCHUYLER,NE,1,"EMERGENCY ROOM LOG ,",CHI HEALTH SCHUYLER,Hospital,Critical Access Hospitals,Colfax County,NE,104 W 17th St,Schuyler,68661-1304,Yes,-97.06074084,41.45461997
281323,CHI HEALTH SCHUYLER,SCHUYLER,NE,1,"MEDICAL SCREENING EXAM ,",CHI HEALTH SCHUYLER,Hospital,Critical Access Hospitals,Colfax County,NE,104 W 17th St,Schuyler,68661-1304,Yes,-97.06074084,41.45461997
281335,CALLAWAY DISTRICT HOSPITAL,CALLAWAY,NE,1,"COMPLIANCE WITH 489.24 ,",CALLAWAY DISTRICT HOSPITAL,Hospital,Critical Access Hospitals,Custer County,NE,PO BOX 100,Callaway,68825-0100,Yes,-99.93964002,41.28554998
281335,CALLAWAY DISTRICT HOSPITAL,CALLAWAY,NE,1,"MEDICAL SCREENING EXAM ,",CALLAWAY DISTRICT HOSPITAL,Hospital,Critical Access Hospitals,Custer County,NE,PO BOX 100,Callaway,68825-0100,Yes,-99.93964002,41.28554998
281340,DUNDY COUNTY HOSPITAL,BENKELMAN,NE,1,"MEDICAL SCREENING EXAM ,",DUNDY COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Dundy County,NE,PO BOX 626,Benkelman,69021-0626,Yes,-101.53795999,40.08415998
281347,OSMOND GENERAL HOSPITAL,OSMOND,NE,1,"COMPLIANCE WITH 489.24 ,",OSMOND GENERAL HOSPITAL,Hospital,Critical Access Hospitals,Pierce County,NE,402 N Maple St,Osmond,68765-5726,Yes,-97.5954025,42.36072801
281347,OSMOND GENERAL HOSPITAL,OSMOND,NE,1,"MEDICAL SCREENING EXAM ,",OSMOND GENERAL HOSPITAL,Hospital,Critical Access Hospitals,Pierce County,NE,402 N Maple St,Osmond,68765-5726,Yes,-97.5954025,42.36072801
281361,LEXINGTON REGIONAL HEALTH CENTER,LEXINGTON,NE,1,"COMPLIANCE WITH 489.24 ,",LEXINGTON REGIONAL HEALTH CENTER,Hospital,Critical Access Hospitals,Dawson County,NE,PO BOX 980,Lexington,68850-0980,Yes,-99.74223002,40.78462
281361,LEXINGTON REGIONAL HEALTH CENTER,LEXINGTON,NE,1,"EMERGENCY ROOM LOG ,",LEXINGTON REGIONAL HEALTH CENTER,Hospital,Critical Access Hospitals,Dawson County,NE,PO BOX 980,Lexington,68850-0980,Yes,-99.74223002,40.78462
281361,LEXINGTON REGIONAL HEALTH CENTER,LEXINGTON,NE,1,"MEDICAL SCREENING EXAM ,",LEXINGTON REGIONAL HEALTH CENTER,Hospital,Critical Access Hospitals,Dawson County,NE,PO BOX 980,Lexington,68850-0980,Yes,-99.74223002,40.78462
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,BROKEN BOW,NE,2,"COMPLIANCE WITH 489.24 ,",JENNIE M MELHAM MEMORIAL MEDICAL CENTER,Hospital,Critical Access Hospitals,Custer County,NE,145 Memorial Dr,Broken Bow,68822-1378,Yes,-99.63205452,41.40906198
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,BROKEN BOW,NE,2,"MEDICAL SCREENING EXAM ,",JENNIE M MELHAM MEMORIAL MEDICAL CENTER,Hospital,Critical Access Hospitals,Custer County,NE,145 Memorial Dr,Broken Bow,68822-1378,Yes,-99.63205452,41.40906198
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,LAS VEGAS,NV,1,"MEDICAL SCREENING EXAM ,",SUNRISE HOSPITAL AND MEDICAL CENTER,Hospital,Short Term,Clark County,NV,3186 S Maryland Pkwy,Las Vegas,89109-2317,No,-115.13687252,36.13294801
290007,UNIVERSITY MEDICAL CENTER,LAS VEGAS,NV,1,"MEDICAL SCREENING EXAM ,",UNIVERSITY MEDICAL CENTER,Hospital,Short Term,Clark County,NV,1800 W Charleston Blvd,Las Vegas,89102-2329,No,-115.16796603,36.15897751
290007,UNIVERSITY MEDICAL CENTER,LAS VEGAS,NV,1,"DELAY IN EXAMINATION OR TREATMENT ,",UNIVERSITY MEDICAL CENTER,Hospital,Short Term,Clark County,NV,1800 W Charleston Blvd,Las Vegas,89102-2329,No,-115.16796603,36.15897751
290020,NYE REGIONAL MEDICAL CENTER,TONOPAH,NV,1,"MEDICAL SCREENING EXAM ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290045,SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,HENDERSON,NV,1,"DELAY IN EXAMINATION OR TREATMENT ,",SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,Hospital,Short Term,Clark County,NV,3001 Saint Rose Pkwy,Henderson,89052-3839,No,-115.11631046,36.00555067
290045,SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,HENDERSON,NV,1,"MEDICAL SCREENING EXAM ,",SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,Hospital,Short Term,Clark County,NV,3001 Saint Rose Pkwy,Henderson,89052-3839,No,-115.11631046,36.00555067
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,1,"EMERGENCY ROOM LOG ,",SPRING VALLEY HOSPITAL MEDICAL CENTER,Hospital,Short Term,Clark County,NV,5400 S Rainbow Blvd,Las Vegas,89118-1859,No,-115.24055801,36.090068
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,1,"MEDICAL SCREENING EXAM ,",SPRING VALLEY HOSPITAL MEDICAL CENTER,Hospital,Short Term,Clark County,NV,5400 S Rainbow Blvd,Las Vegas,89118-1859,No,-115.24055801,36.090068
301308,VALLEY REGIONAL HOSPITAL,CLAREMONT,NH,1,"MEDICAL SCREENING EXAM ,",VALLEY REGIONAL HOSPITAL,Hospital,Critical Access Hospitals,Sullivan County,NH,243 Elm St,Claremont,03743-4921,Yes,-72.34227235,43.38541567
310014,COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,1,"STABILIZING TREATMENT ,",COOPER UNIVERSITY HOSPITAL,Hospital,Short Term,Camden County,NJ,1 Cooper Plz,Camden,08103-1461,No,-75.11578267,39.94081561
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER,PATERSON,NJ,2,"MEDICAL SCREENING EXAM ,",ST JOSEPH'S UNIVERSITY MEDICAL CENTER,Hospital,Short Term,Passaic County,NJ,703 Main St,Paterson,07503-2621,No,-74.16671142,40.90243519
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER,PATERSON,NJ,2,"STABILIZING TREATMENT ,",ST JOSEPH'S UNIVERSITY MEDICAL CENTER,Hospital,Short Term,Passaic County,NJ,703 Main St,Paterson,07503-2621,No,-74.16671142,40.90243519
310022,WEST JERSEY HOSPITAL,VOORHEES,NJ,1,"EMERGENCY ROOM LOG ,",WEST JERSEY HOSPITAL,Hospital,Short Term,Camden County,NJ,100 Bowman Dr,Voorhees,08043-9612,No,-74.92812619,39.84240624
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,NEW BRUNSWICK,NJ,1,"EMERGENCY ROOM LOG ,",ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,Hospital,Short Term,Middlesex County,NJ,1 Robert Wood Johnson Pl,New Brunswick,08901-1928,No,-74.45050632,40.49580606
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,PENNINGTON,NJ,1,"MEDICAL SCREENING EXAM ,",CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,Hospital,Short Term,Mercer County,NJ,1 Capital Way,Pennington,08534-2520,No,-74.80449597,40.29302599
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,PENNINGTON,NJ,1,"STABILIZING TREATMENT ,",CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,Hospital,Short Term,Mercer County,NJ,1 Capital Way,Pennington,08534-2520,No,-74.80449597,40.29302599
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,ENGLEWOOD,NJ,1,"MEDICAL SCREENING EXAM ,",ENGLEWOOD HOSPITAL AND MEDICAL CENTER,Hospital,Short Term,Bergen County,NJ,350 Engle St,Englewood,07631-1808,No,-73.9675248,40.90385647
310052,OCEAN UNIVERSITY MEDICAL CENTER,BRICK,NJ,1,"MEDICAL SCREENING EXAM ,",OCEAN UNIVERSITY MEDICAL CENTER,Hospital,Short Term,Ocean County,NJ,425 Jack Martin Blvd,Brick,08724-7732,No,-74.13181001,40.07702598
310074,JERSEY CITY MEDICAL CENTER,JERSEY CITY,NJ,1,"MEDICAL SCREENING EXAM ,",JERSEY CITY MEDICAL CENTER,Hospital,Short Term,Hudson County,NJ,355 Grand St,Jersey City,07302-4321,No,-74.05036189,40.71669624
310096,SAINT MICHAEL'S MEDICAL CENTER,NEWARK,NJ,1,"APPROPRIATE TRANSFER ,",SAINT MICHAEL'S MEDICAL CENTER,Hospital,Short Term,Essex County,NJ,111 Central Ave,Newark,07102-1909,No,-74.1743263,40.74300582
310096,SAINT MICHAEL'S MEDICAL CENTER,NEWARK,NJ,1,"MEDICAL SCREENING EXAM ,",SAINT MICHAEL'S MEDICAL CENTER,Hospital,Short Term,Essex County,NJ,111 Central Ave,Newark,07102-1909,No,-74.1743263,40.74300582
310115,HACKETTSTOWN MEDICAL CENTER,HACKETTSTOWN,NJ,1,"STABILIZING TREATMENT ,",HACKETTSTOWN MEDICAL CENTER,Hospital,Short Term,Warren County,NJ,651 Willow Grove St,Hackettstown,07840-1799,No,-74.81460571,40.86094142
310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,WESTWOOD,NJ,1,"COMPLIANCE WITH 489.24 ,",HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,Hospital,Short Term,Bergen County,NJ,250 Old Hook Rd,Westwood,07675-3123,No,-74.01569576,40.98401123
310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,WESTWOOD,NJ,1,"DELAY IN EXAMINATION OR TREATMENT ,",HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,Hospital,Short Term,Bergen County,NJ,250 Old Hook Rd,Westwood,07675-3123,No,-74.01569576,40.98401123
320070,DHHS USPHS INDIAN HEALTH SERVICES,SAN FIDEL,NM,1,"APPROPRIATE TRANSFER ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,ROSWELL,NM,1,"MEDICAL SCREENING EXAM ,",LOVELACE REGIONAL HOSPITAL - ROSWELL,Hospital,Short Term,Chaves County,NM,117 E 19th St,Roswell,88201-5151,Yes,-104.52129198,33.41599751
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,KINGSTON,NY,1,"MEDICAL SCREENING EXAM ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,KINGSTON,NY,1,"STABILIZING TREATMENT ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,1,"MEDICAL SCREENING EXAM ,",WYOMING COUNTY COMMUNITY HOSPITAL,Hospital,Short Term,Wyoming County,NY,400 N Main St,Warsaw,14569-1025,Yes,-78.13235008,42.75345416
330024,MOUNT SINAI HOSPITAL,NEW YORK,NY,1,"APPROPRIATE TRANSFER ,",MOUNT SINAI HOSPITAL,Hospital,Short Term,New York County,NY,1 Gustave L Levy Pl,New York,10029-6504,No,-73.95339232,40.79039019
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,1,"EMERGENCY ROOM LOG ,",HUNTINGTON HOSPITAL,Hospital,Short Term,Suffolk County,NY,270 Park Ave,Huntington,11743-2787,No,-73.41603689,40.87942762
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,1,"APPROPRIATE TRANSFER ,",HUNTINGTON HOSPITAL,Hospital,Short Term,Suffolk County,NY,270 Park Ave,Huntington,11743-2787,No,-73.41603689,40.87942762
330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,BROOKLYN,NY,1,"MEDICAL SCREENING EXAM ,",BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,Hospital,Short Term,Kings County,NY,121 Dekalb Ave,Brooklyn,11201-5493,No,-73.97746766,40.69002666
330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,BROOKLYN,NY,1,"DELAY IN EXAMINATION OR TREATMENT ,",BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,Hospital,Short Term,Kings County,NY,121 Dekalb Ave,Brooklyn,11201-5493,No,-73.97746766,40.69002666
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,1,"EMERGENCY ROOM LOG ,",MONTEFIORE MEDICAL CENTER,Hospital,Short Term,Bronx County,NY,111 E 210th St,Bronx,10467-2401,No,-73.87989652,40.8798722
330061,NEW YORK-PRESBYTERIAN HOSPITAL/LAWRENCE,BRONXVILLE,NY,1,"MEDICAL SCREENING EXAM ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,3,"RECIPIENT HOSPITAL RESPONSIBILITIES ,",ARNOT OGDEN MEDICAL CENTER,Hospital,Short Term,Chemung County,NY,600 Roe Ave,Elmira,14905-1676,No,-76.82678819,42.09947691
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,3,"MEDICAL SCREENING EXAM ,",ARNOT OGDEN MEDICAL CENTER,Hospital,Short Term,Chemung County,NY,600 Roe Ave,Elmira,14905-1676,No,-76.82678819,42.09947691
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,3,"EMERGENCY ROOM LOG ,",ARNOT OGDEN MEDICAL CENTER,Hospital,Short Term,Chemung County,NY,600 Roe Ave,Elmira,14905-1676,No,-76.82678819,42.09947691
330108,ST JOSEPH'S HOSPITAL,ELMIRA,NY,1,"EMERGENCY ROOM LOG ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330108,ST JOSEPH'S HOSPITAL,ELMIRA,NY,1,"MEDICAL SCREENING EXAM ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,1,"EMERGENCY ROOM LOG ,",ELMHURST HOSPITAL CENTER,Hospital,Short Term,Queens County,NY,7901 Broadway,Elmhurst,11373-1329,No,-73.88617449,40.74459411
330132,TLC NETWORK,IRVING,NY,1,"APPROPRIATE TRANSFER ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330132,TLC NETWORK,IRVING,NY,1,"MEDICAL SCREENING EXAM ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330132,TLC NETWORK,IRVING,NY,1,"STABILIZING TREATMENT ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330135,BON SECOURS COMMUNITY HOSPITAL,PORT JERVIS,NY,2,"STABILIZING TREATMENT ,",BON SECOURS COMMUNITY HOSPITAL,Hospital,Short Term,Orange County,NY,160 E Main St,Port Jervis,12771-2114,Yes,-74.68209244,41.36774594
330136,MARY IMOGENE BASSETT HOSPITAL,COOPERSTOWN,NY,1,"MEDICAL SCREENING EXAM ,",MARY IMOGENE BASSETT HOSPITAL,Hospital,Short Term,Otsego County,NY,1 Atwell Rd,Cooperstown,13326-1301,Yes,-74.92304441,42.69525861
330136,MARY IMOGENE BASSETT HOSPITAL,COOPERSTOWN,NY,1,"APPROPRIATE TRANSFER ,",MARY IMOGENE BASSETT HOSPITAL,Hospital,Short Term,Otsego County,NY,1 Atwell Rd,Cooperstown,13326-1301,Yes,-74.92304441,42.69525861
330141,LONG ISLAND COMMUNITY HOSPITAL,PATCHOGUE,NY,1,"APPROPRIATE TRANSFER ,",LONG ISLAND COMMUNITY HOSPITAL,Hospital,Short Term,Suffolk County,NY,101 Hospital Rd,Patchogue,11772-4870,No,-72.97658083,40.78007114
330169,MOUNT SINAI BETH ISRAEL,NEW YORK,NY,1,"APPROPRIATE TRANSFER ,",MOUNT SINAI BETH ISRAEL,Hospital,Short Term,New York County,NY,1st Ave & E 16th St,New York,10003,No,-73.98161997,40.73267001
330181,GLEN COVE HOSPITAL,GLEN COVE,NY,1,"MEDICAL SCREENING EXAM ,",GLEN COVE HOSPITAL,Hospital,Short Term,Nassau County,NY,101 Saint Andrews Ln,Glen Cove,11542-2263,No,-73.62233212,40.87065324
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,1,"MEDICAL SCREENING EXAM ,",MONTEFIORE NEW ROCHELLE HOSPITAL,Hospital,Short Term,Westchester County,NY,16 Guion Pl,New Rochelle,10801-5502,No,-73.78749794,40.91278119
330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,1,"EMERGENCY ROOM LOG ,",LONG ISLAND JEWISH MEDICAL CENTER,Hospital,Short Term,Queens County,NY,270-05 76th Ave,New Hyde Park,11040,No,-73.70703366,40.75318307
